id,city,hotel_name,hotel_rating,comment,comment_rating
303,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
304,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
305,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
306,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Will be my Favorite Hotel !!",10
307,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Good",7.0
308,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Cosy and romantic",9.0
309,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
310,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Officially the best stay ever",10
311,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
312,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very nice place to stay",10
313,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
314,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
315,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
316,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
317,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"So so",7.0
318,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"The place that i love to come over with my family. My son loves this place",10
319,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Mini moon with husband!",10
320,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
321,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
322,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Definitely will come back here!",9.0
323,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"The manager (man) at that time didn’t let us to take photos around the facilities. He said its his right to said so beca",7.0
324,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"The staff is not friendly!",2.0
325,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
326,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Everything was excellent!",10
327,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
328,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
329,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
330,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
331,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very cosy place that i can relax",10
332,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
333,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
334,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Good",7.0
335,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
336,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
337,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
338,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
339,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"I really enjoy our stay here. It is our 7th year anniversary and we really felt appreciated. Looking forward to stay her",10
340,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
341,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Sublime Retreat",8.0
342,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Perfect staycation",10
343,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Prefect staycation and we enjoyed our stay so much. Appreciated for the minimalist birthday set up in room. All the staf",9.0
344,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",9.6
345,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"It’s been an amazing stay :) the interiors are so understated but elegant,the staffs are super friendly. Absolutely lov",10
346,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Breathtaking &amp; Commendable",8.0
347,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
348,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
349,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
350,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"I really love how helpful the staff from doorbell until housekeeping team..everything was excellent",10
351,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
352,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Early check and late check out is the best",8.0
353,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Location is good as it’s walking distance to KLCC and Pavilion and the best part is the flexible check in and check out",8.0
354,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"I came here for the reviews that everyone been rated 5star. Nobody mentions the staffs are rude. Their customer service",3.0
355,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Would like to rate 11!",10
356,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"One of the best hospitality ever",10
357,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
358,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Beyond words!",10
359,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Feels like rumah,will visit again.",10
360,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Perfecto",10
361,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
362,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional stay",9.0
363,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
364,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Love it",10
365,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Recommended",10
366,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Gorgeous !",9.0
367,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
368,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Good",7.0
369,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Awesome",10
370,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
371,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
372,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Above average",7.0
373,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Kids holiday - cmco",9.0
374,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
375,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
376,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
377,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Worth every penny!",10
378,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
379,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
380,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
381,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
382,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
383,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
384,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
385,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Highly recommend it",9.0
386,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Splendid!",10
387,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
388,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
389,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Lack of infomation",7.0
390,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
391,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
392,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"WORTH EVERY PENNY",10
393,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
394,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Perfect",10
395,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Cuti-cuti @ KL",8.0
396,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Most aesthetically-pleasing &amp; architecturally-beguilling stay in KL,look no further than RuMa",10
397,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
398,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Treat you as a king!",10
399,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Excellent interior design and comfort",9.0
400,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Very good",8.0
401,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
402,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Nice stay!",10
403,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Superb",9.0
404,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
405,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
406,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"was a very relaxing stay. will be back with the whole family next time soon.",9.0
407,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
408,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
409,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
410,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Worth your money!",9.0
411,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
412,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Family stay",7.0
413,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
414,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Superb",9.0
415,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
416,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
417,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"im happy with pullman",10
418,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Disappointing",4.0
419,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
420,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
421,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
422,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Great staycation for KLrian! Walking distance to PV,KLCC park and mall. Near to Aquaria too!",10
423,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
424,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
425,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",8.0
426,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
427,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"ゴキブリの死骸、前の客の飲み残しペットボトルがそのまま放置されていました。",1.0
428,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
429,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Not up to high-end hotel standard.",5.0
430,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
431,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Pleasant stay",8.0
432,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
433,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
434,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
435,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
436,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"少し期待外れ",5.0
437,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Superb",9.0
438,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
439,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
440,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
441,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Dissapointed",3.0
442,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Superb",9.0
443,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
444,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Pleasant",6.2
445,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
446,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
447,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
448,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Great hotel but bad experience when check-in!",9.0
449,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Pleasant",6.0
450,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
451,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
452,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Not as expected.",3.0
453,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Bad",1.0
454,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"overall all is good",8.0
455,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
456,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Not bad at all.",7.0
457,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
458,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good location,good hotel..",10
459,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,":)",9.0
460,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
461,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Disappointing",4.0
462,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
463,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Unforgettable",6.0
464,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
465,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
466,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Perfect!",8.0
467,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Superb",9.0
468,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
469,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Superb",9.0
470,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Memorable",8.0
471,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
472,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
473,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Taking too long to wait for the lift,check in and check out. Others were fine",7.0
474,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
475,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
476,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
477,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
478,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"excellent hotel. definately will come back again in future",10
479,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
480,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Fantastic location.",10
481,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
482,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Passable",5.0
483,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
484,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good location but not really clean",5.0
485,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
486,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
487,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Thank you for the night stay treat. Will see you again soon.",9.0
488,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
489,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"booked for a different room,got a different room. the staff were unhelpful too",1.0
490,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Poor",3.0
491,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Superb",9.0
492,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Passable",5.0
493,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"The staff throughout the hotel were very professional,friendly and extremely helpful.",10
494,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
495,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Topnotch services",10
496,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Exceptional",10
497,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Very good",8.0
498,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
499,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Fair",5.0
500,"Kuala Lampur","Pullman Kuala Lumpur City Centre Hotel & Residences",8.6,"Good",7.0
501,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Excellent",10
502,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
503,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Good",7.0
504,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
505,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Passable",5.0
506,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Best budget-luxury stay at the heart of Kuala Lumpur",10
507,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb staycation",9.0
508,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Good",7.0
509,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
510,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
511,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
512,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
513,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
514,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
515,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
516,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Awesome and enjoyed !",10
517,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
518,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
519,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Great place to hangout with friends and family",9.0
520,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
521,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
522,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Good",7.0
523,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
524,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Good",7.0
525,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Value of money",10
526,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Passable",5.0
527,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"We cannot enjoy our breakfast",6.0
528,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
529,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
530,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
531,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
532,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Best hotel to relax with your spouse",10
533,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"A pleasant stay",9.0
534,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
535,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
536,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
537,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
538,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
539,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
540,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
541,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
542,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
543,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
544,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
545,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Clean and enjoyable",8.0
546,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Pleasant",6.0
547,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
548,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Overall experience is good",8.0
549,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very happy stay here. Will come again next time",9.0
550,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
551,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
552,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Nice",6.0
553,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
554,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"The check in process took too long",7.0
555,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
556,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Everything is good specially the staffs. However,waiting time for lif a bit long during peak time specially during chec",7.0
557,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Passable",5.0
558,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
559,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Excellent stay",8.0
560,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
561,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
562,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
563,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
564,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"The staff is not friendly!  Give us wrong info during check in. Totally dissapointed",5.0
565,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
566,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Passable",5.0
567,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
568,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Joyful 2 nights staycation",8.0
569,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"It was just nice",5.0
570,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Poor",3.0
571,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
572,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Would appreciate an upgraded room for my next stay at Hilton Doubletree since I am a loyal and faithful customer .",9.0
573,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
574,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Improve your swimming pool SOP,then I'll come back",9.0
575,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
576,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"We enjoyed our stay at the hotel. The staff were very pleasant",9.0
577,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
578,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Good",7.0
579,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
580,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Passable",5.0
581,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
582,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Very good",8.0
583,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
584,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Good",7.0
585,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
586,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
587,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Pleasant",6.0
588,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Exceptional",10
589,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Superb",9.0
590,"Kuala Lampur","DoubleTree By Hilton Kuala Lumpur",8.3,"Feel comfortable and willing to stay here again in future",10
